Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,No,Travel_Rarely,1255,Research & Development,7,5,Technical Degree,1,852,3,Male,36,3,1,Sales Executive,2,Married,6478,17704,1,Y,No,21,4,4,80,2,24,6,3,5,1,4,4
26,No,Travel_Rarely,1383,Sales,17,4,Life Sciences,1,853,2,Female,47,3,3,Research Scientist,3,Married,10372,6320,3,Y,Yes,14,4,3,80,0,9,4,4,7,3,5,6
20,No,Travel_Rarely,224,Research & Development,6,1,Other,1,854,3,Male,85,4,1,Research Scientist,3,Married,5171,5088,1,Y,No,12,3,3,80,0,2,5,1,2,2,2,2
48,Yes,Travel_Rarely,1205,Sales,8,2,Human Resources,1,855,4,Male,74,3,1,Human Resources,1,Married,6734,10688,3,Y,No,11,3,1,80,1,27,6,2,4,3,2,2
57,No,Travel_Rarely,1406,Research & Development,12,4,Technical Degree,1,856,3,Female,57,3,2,Human Resources,4,Married,10804,12208,6,Y,No,19,4,3,80,0,37,1,3,4,4,3,4
54,Yes,Non-Travel,158,Research & Development,21,4,Life Sciences,1,857,4,Male,79,3,2,Human Resources,1,Married,9682,10664,6,Y,No,22,3,3,80,1,35,0,4,5,5,2,5
53,Yes,Travel_Rarely,260,Human Resources,14,3,Medical,1,858,4,Male,31,3,4,Sales Executive,2,Married,14124,12080,3,Y,No,12,3,4,80,2,38,3,3,7,2,3,3
41,No,Travel_Rarely,383,Research & Development,12,3,Marketing,1,859,2,Male,97,2,5,Sales Representative,4,Married,15834,21766,8,Y,No,19,3,3,80,3,22,3,4,6,3,1,6
48,No,Travel_Rarely,205,Research & Development,23,1,Other,1,860,3,Female,53,3,3,Laboratory Technician,2,Married,11380,9925,1,Y,No,16,3,1,80,0,30,0,2,10,6,1,2
23,No,Travel_Rarely,1228,Research & Development,10,4,Life Sciences,1,861,2,Male,77,4,1,Human Resources,1,Married,3984,3160,1,Y,No,23,3,4,80,0,2,3,3,2,2,1,2
19,No,Travel_Rarely,327,Sales,22,4,Marketing,1,862,4,Female,74,3,2,Research Director,3,Married,7885,12714,4,Y,No,16,3,3,80,1,0,3,3,0,0,0,0
37,No,Travel_Rarely,417,Research & Development,20,2,Life Sciences,1,863,1,Male,87,3,3,Laboratory Technician,2,Married,10757,6312,4,Y,No,12,3,1,80,0,20,1,3,11,3,0,5
45,No,Travel_Rarely,901,Research & Development,15,4,Life Sciences,1,864,3,Female,65,4,5,Sales Executive,4,Married,16235,10387,0,Y,Yes,16,3,4,80,1,27,2,3,5,5,4,5
28,No,Non-Travel,973,Sales,7,2,Medical,1,865,2,Male,31,3,2,Human Resources,1,Married,7610,20632,4,Y,No,13,3,3,80,0,8,2,4,5,1,2,5
21,No,Travel_Rarely,571,Research & Development,26,1,Marketing,1,866,1,Male,47,3,1,Sales Executive,1,Married,6623,22845,2,Y,Yes,17,3,1,80,1,1,2,3,1,1,1,1
32,Yes,Non-Travel,1179,Research & Development,9,2,Medical,1,867,3,Male,78,3,3,Laboratory Technician,1,Divorced,9214,21150,6,Y,Yes,23,4,4,80,2,12,2,1,11,4,3,3
23,No,Travel_Frequently,724,Research & Development,10,2,Medical,1,868,3,Male,37,4,1,Manager,3,Married,3723,19935,7,Y,Yes,20,4,1,80,3,2,0,3,2,2,0,1
47,Yes,Travel_Rarely,112,Sales,10,3,Other,1,869,2,Male,87,4,2,Manager,1,Divorced,7715,4447,4,Y,Yes,14,3,4,80,2,27,6,3,6,2,3,6
55,No,Travel_Frequently,1141,Sales,16,3,Life Sciences,1,870,1,Male,44,4,2,Manufacturing Director,1,Married,9273,24028,0,Y,No,19,4,3,80,0,34,1,2,8,2,2,4
19,No,Travel_Rarely,793,Sales,29,3,Medical,1,871,2,Male,46,3,2,Research Scientist,3,Divorced,6776,6309,5,Y,No,15,3,2,80,1,0,0,3,0,0,0,0
32,No,Travel_Rarely,1072,Research & Development,7,3,Life Sciences,1,872,3,Male,52,3,3,Manager,1,Married,9747,12580,6,Y,Yes,22,3,4,80,1,16,5,2,3,3,3,3
28,No,Travel_Frequently,212,Sales,28,2,Life Sciences,1,873,3,Male,95,2,2,Healthcare Representative,1,Divorced,6868,25880,1,Y,No,20,3,3,80,3,8,5,1,7,4,3,3
25,No,Travel_Rarely,328,Research & Development,5,1,Medical,1,874,4,Male,99,3,2,Manager,2,Single,7173,10310,3,Y,Yes,13,4,4,80,3,9,3,3,9,4,3,3
43,Yes,Travel_Rarely,270,Sales,23,3,Human Resources,1,875,3,Female,56,4,1,Sales Representative,1,Single,5598,5496,9,Y,No,11,3,2,80,3,26,1,3,8,5,2,5
22,No,Travel_Rarely,394,Research & Development,3,3,Medical,1,876,3,Female,66,4,1,Human Resources,3,Married,4568,3716,1,Y,No,11,3,1,80,2,6,4,3,6,4,3,5
23,No,Travel_Rarely,288,Research & Development,18,3,Marketing,1,877,1,Male,78,3,1,Sales Representative,2,Divorced,5291,23321,1,Y,No,23,3,2,80,1,7,2,3,4,4,1,3
43,No,Travel_Rarely,525,Research & Development,11,4,Life Sciences,1,878,1,Male,93,3,3,Manufacturing Director,1,Married,11541,21298,1,Y,Yes,14,3,2,80,1,28,5,3,7,7,1,7
21,Yes,Non-Travel,1076,Sales,15,4,Life Sciences,1,879,4,Female,63,3,1,Healthcare Representative,3,Single,4944,17732,4,Y,No,20,3,1,80,3,6,5,2,6,4,3,5
36,No,Travel_Rarely,1202,Research & Development,21,4,Medical,1,880,4,Male,47,3,2,Manager,4,Married,8808,3672,9,Y,Yes,20,3,2,80,1,21,3,2,6,6,0,2
37,No,Travel_Rarely,757,Sales,20,3,Life Sciences,1,881,4,Female,93,3,2,Human Resources,1,Married,8246,11394,4,Y,No,14,3,3,80,2,17,2,3,5,1,1,3
50,No,Travel_Rarely,1018,Research & Development,5,2,Life Sciences,1,882,2,Male,73,3,2,Healthcare Representative,4,Single,8933,3455,1,Y,No,19,3,4,80,3,33,2,3,3,1,1,3
37,No,Travel_Rarely,1305,Research & Development,24,4,Medical,1,883,2,Female,46,2,2,Healthcare Representative,2,Married,7402,16031,5,Y,No,18,3,2,80,1,19,2,4,7,2,2,4
29,No,Travel_Rarely,598,Sales,12,2,Life Sciences,1,884,4,Male,88,3,2,Sales Representative,3,Divorced,7067,15232,4,Y,No,14,3,4,80,0,10,6,3,6,5,3,5
18,No,Non-Travel,861,Research & Development,4,3,Life Sciences,1,885,2,Female,42,2,2,Research Scientist,2,Divorced,6081,24929,4,Y,No,16,3,4,80,0,0,5,3,0,0,0,0
43,No,Travel_Rarely,965,Research & Development,15,1,Medical,1,886,3,Male,81,4,2,Laboratory Technician,4,Single,9085,18340,1,Y,No,17,3,1,80,0,22,4,3,7,5,4,1
31,Yes,Travel_Rarely,925,Sales,9,4,Medical,1,887,4,Female,89,3,1,Research Scientist,4,Married,5317,9026,5,Y,No,20,4,2,80,1,13,3,2,8,3,2,8
55,No,Travel_Frequently,170,Research & Development,7,2,Technical Degree,1,888,4,Male,71,4,4,Research Scientist,4,Married,15017,17438,2,Y,Yes,18,4,1,80,1,36,2,3,7,6,3,1
54,No,Travel_Frequently,347,Sales,10,4,Medical,1,889,2,Male,93,2,3,Laboratory Technician,3,Married,10951,5978,0,Y,No,14,3,1,80,1,35,2,3,7,5,2,7
28,No,Travel_Rarely,245,Research & Development,29,4,Medical,1,890,1,Female,95,2,1,Manager,4,Single,5945,4471,3,Y,Yes,11,3,4,80,1,11,1,3,6,0,6,6
53,No,Travel_Rarely,1419,Research & Development,28,3,Human Resources,1,891,4,Male,63,3,2,Healthcare Representative,4,Married,8958,10309,9,Y,Yes,15,3,3,80,3,38,2,2,8,2,5,2
30,No,Travel_Rarely,681,Sales,23,4,Marketing,1,892,2,Female,93,3,4,Healthcare Representative,3,Married,11579,2367,2,Y,Yes,24,3,4,80,0,12,1,3,9,3,0,5
20,No,Travel_Rarely,569,Research & Development,13,3,Life Sciences,1,893,2,Male,62,3,1,Research Scientist,4,Divorced,3808,15417,9,Y,No,11,4,1,80,2,0,3,2,0,0,0,0
50,No,Travel_Rarely,292,Research & Development,29,4,Life Sciences,1,894,1,Female,41,2,3,Research Scientist,1,Divorced,13547,21560,0,Y,No,21,3,2,80,0,34,3,3,8,7,0,4
23,Yes,Travel_Rarely,1191,Human Resources,8,3,Medical,1,895,4,Male,48,1,1,Sales Executive,4,Single,4089,5374,6,Y,Yes,21,3,3,80,1,7,3,3,6,2,0,2
27,No,Non-Travel,593,Research & Development,12,4,Medical,1,896,1,Female,38,3,2,Laboratory Technician,3,Divorced,6959,8773,1,Y,No,14,3,3,80,1,6,1,4,6,4,2,2
22,No,Travel_Frequently,151,Human Resources,22,3,Marketing,1,897,3,Female,46,2,4,Sales Representative,4,Married,11666,16205,1,Y,No,17,3,2,80,2,5,5,3,5,3,1,2
40,Yes,Travel_Rarely,981,Research & Development,24,5,Marketing,1,898,1,Male,79,3,2,Healthcare Representative,3,Married,8141,5812,4,Y,No,17,3,2,80,1,24,5,3,9,5,1,5
27,No,Travel_Rarely,462,Research & Development,19,3,Medical,1,899,1,Female,68,3,2,Sales Representative,4,Married,6594,24675,4,Y,No,11,4,3,80,0,10,6,3,8,1,0,7
19,No,Travel_Rarely,1016,Research & Development,26,3,Other,1,900,2,Female,70,2,4,Human Resources,1,Married,11694,24369,6,Y,No,19,3,1,80,0,3,4,2,3,3,3,3
30,No,Travel_Rarely,573,Research & Development,26,4,Medical,1,901,1,Male,39,2,2,Manager,3,Married,8320,20581,4,Y,No,12,3,3,80,0,14,6,2,7,4,3,1
57,No,Travel_Rarely,620,Research & Development,1,4,Life Sciences,1,902,3,Female,41,2,2,Research Scientist,3,Married,9871,23295,4,Y,Yes,15,3,3,80,0,39,4,2,6,6,1,2
19,No,Travel_Frequently,1421,Research & Development,16,3,Marketing,1,903,2,Male,44,4,2,Sales Executive,3,Single,5691,16351,8,Y,No,16,3,3,80,1,2,6,3,2,2,2,0
37,No,Travel_Rarely,790,Research & Development,22,2,Life Sciences,1,904,3,Female,57,3,2,Sales Executive,3,Married,7744,2900,3,Y,No,11,3,1,80,1,18,5,3,6,4,2,3
18,No,Travel_Rarely,1321,Research & Development,17,3,Marketing,1,905,1,Male,33,4,3,Human Resources,4,Single,8558,18576,1,Y,Yes,24,3,2,80,2,0,6,4,0,0,0,0
54,No,Travel_Frequently,1251,Research & Development,25,5,Human Resources,1,906,3,Male,65,3,5,Manager,4,Single,16922,4770,1,Y,No,22,3,2,80,3,38,5,4,5,5,1,5
26,No,Travel_Rarely,631,Research & Development,18,4,Medical,1,907,3,Male,94,3,3,Manager,1,Married,10704,13540,2,Y,No,12,3,2,80,1,11,2,3,11,4,0,5
34,No,Travel_Rarely,939,Research & Development,11,4,Medical,1,908,1,Male,76,2,2,Manufacturing Director,1,Married,7660,7180,6,Y,Yes,17,3,1,80,0,15,3,3,7,6,1,2
26,No,Travel_Rarely,1188,Research & Development,18,1,Medical,1,909,1,Female,68,3,1,Research Scientist,4,Married,4569,17308,0,Y,Yes,16,3,1,80,2,6,5,3,6,5,1,3
28,No,Travel_Rarely,340,Sales,7,3,Life Sciences,1,910,2,Female,67,3,3,Laboratory Technician,2,Single,11222,19334,1,Y,No,16,3,2,80,1,9,0,2,9,5,0,5
32,Yes,Non-Travel,1492,Research & Development,18,3,Life Sciences,1,911,2,Male,73,3,3,Laboratory Technician,3,Divorced,10820,8679,1,Y,No,16,3,4,80,1,17,5,4,10,3,3,5
41,No,Travel_Rarely,635,Research & Development,26,4,Medical,1,912,4,Male,80,3,3,Research Director,4,Married,11299,5606,4,Y,No,24,3,4,80,1,20,2,2,5,5,4,1
55,No,Travel_Rarely,182,Research & Development,8,1,Marketing,1,913,2,Female,55,3,1,Manager,1,Single,8526,16678,1,Y,No,24,3,2,80,1,35,5,3,9,5,2,5
52,Yes,Travel_Rarely,1081,Sales,6,4,Medical,1,914,1,Male,65,2,4,Sales Representative,3,Married,14611,23422,1,Y,No,17,3,4,80,2,34,4,3,4,4,1,4
47,No,Non-Travel,1050,Sales,7,3,Life Sciences,1,915,3,Male,98,3,1,Human Resources,1,Married,4730,2257,4,Y,No,20,3,4,80,3,32,4,3,4,4,1,4
48,No,Travel_Rarely,710,Human Resources,23,2,Medical,1,916,3,Male,30,3,1,Sales Executive,2,Single,7066,19605,6,Y,Yes,22,4,2,80,3,28,6,3,4,3,4,4
22,No,Travel_Rarely,673,Research & Development,22,3,Marketing,1,917,2,Male,82,4,2,Research Scientist,3,Married,5546,16388,2,Y,Yes,24,4,2,80,2,5,3,4,5,2,1,5
31,No,Travel_Rarely,385,Sales,10,2,Medical,1,918,2,Male,35,3,2,Human Resources,2,Divorced,7901,19034,4,Y,No,24,3,1,80,2,10,1,2,5,5,2,1
28,No,Travel_Rarely,1088,Research & Development,11,3,Medical,1,919,1,Female,66,4,1,Healthcare Representative,2,Married,3429,12510,0,Y,No,22,3,4,80,0,11,2,2,6,2,1,4
26,Yes,Travel_Rarely,558,Research & Development,25,1,Marketing,1,920,3,Male,31,3,2,Manufacturing Director,2,Single,6766,4425,8,Y,No,19,3,4,80,2,7,1,3,7,2,3,4
51,No,Travel_Rarely,1335,Sales,13,2,Medical,1,921,4,Female,98,3,2,Sales Executive,4,Divorced,8848,17011,2,Y,No,19,3,2,80,0,33,4,2,7,7,2,3
29,No,Travel_Rarely,225,Research & Development,9,4,Life Sciences,1,922,4,Male,70,3,1,Human Resources,1,Married,4263,21543,9,Y,Yes,12,3,3,80,1,8,6,3,5,5,1,2
52,No,Travel_Rarely,524,Research & Development,7,2,Technical Degree,1,923,2,Male,80,3,1,Human Resources,3,Divorced,6440,2397,9,Y,No,12,3,2,80,0,34,3,3,5,2,2,4
52,No,Travel_Frequently,653,Research & Development,9,2,Life Sciences,1,924,4,Female,76,3,4,Manufacturing Director,4,Single,15046,23685,6,Y,No,15,3,1,80,0,36,4,4,11,4,0,5
18,No,Travel_Rarely,709,Research & Development,13,3,Other,1,925,1,Male,42,3,1,Human Resources,1,Married,3428,13106,0,Y,No,20,3,3,80,0,0,3,3,0,0,0,0
57,No,Travel_Rarely,1281,Research & Development,26,3,Life Sciences,1,926,4,Male,98,4,1,Sales Executive,4,Married,7556,23786,4,Y,No,17,3,3,80,0,40,5,4,8,3,1,5
39,No,Travel_Rarely,211,Human Resources,3,4,Life Sciences,1,927,2,Female,95,3,2,Healthcare Representative,1,Single,7407,26084,0,Y,No,22,3,3,80,0,22,0,3,3,3,1,3
46,No,Non-Travel,501,Research & Development,3,3,Technical Degree,1,928,1,Male,88,3,2,Sales Executive,3,Married,8588,18944,8,Y,No,24,3,1,80,0,27,1,4,9,3,3,1
25,No,Travel_Rarely,221,Sales,1,4,Life Sciences,1,929,3,Female,97,4,3,Manufacturing Director,3,Married,9819,10381,6,Y,No,22,4,4,80,2,5,2,2,5,5,1,5
28,Yes,Travel_Frequently,372,Sales,21,3,Medical,1,930,1,Male,88,3,3,Healthcare Representative,3,Single,9002,10396,9,Y,Yes,23,3,2,80,2,10,3,3,6,3,2,3
58,Yes,Travel_Frequently,1417,Research & Development,20,2,Marketing,1,931,2,Female,39,3,3,Laboratory Technician,3,Married,11150,13207,4,Y,Yes,13,3,1,80,2,37,5,4,7,2,3,4
54,No,Travel_Rarely,497,Research & Development,2,2,Technical Degree,1,932,2,Male,42,3,1,Research Scientist,1,Married,7273,23483,3,Y,Yes,13,3,1,80,2,33,5,3,9,7,3,6
31,No,Non-Travel,570,Sales,25,3,Other,1,933,4,Male,31,3,2,Manager,4,Single,8438,5371,3,Y,Yes,14,3,3,80,2,15,6,4,1,1,1,1
47,No,Travel_Rarely,1084,Research & Development,3,3,Life Sciences,1,934,4,Female,44,3,2,Laboratory Technician,3,Divorced,8756,5041,2,Y,No,13,4,3,80,3,29,6,1,3,1,1,3
52,No,Travel_Rarely,1330,Sales,15,4,Medical,1,935,3,Female,75,4,1,Sales Executive,3,Divorced,6354,8844,3,Y,No,13,3,1,80,1,32,0,4,9,2,0,4
38,No,Travel_Frequently,1233,Research & Development,24,3,Life Sciences,1,936,3,Male,86,3,1,Healthcare Representative,3,Single,5724,11897,5,Y,No,18,4,4,80,1,19,5,3,6,3,0,4
54,No,Travel_Rarely,1401,Research & Development,6,3,Life Sciences,1,937,2,Male,39,2,2,Research Scientist,2,Married,9424,23782,8,Y,No,17,3,3,80,2,33,5,2,11,0,2,7
22,No,Travel_Rarely,668,Research & Development,13,2,Technical Degree,1,938,2,Male,51,3,1,Research Scientist,3,Single,4514,19096,4,Y,No,23,3,1,80,0,1,0,1,1,1,1,1
36,No,Travel_Rarely,1237,Research & Development,21,2,Life Sciences,1,939,2,Female,37,2,5,Manufacturing Director,3,Married,13417,5456,7,Y,Yes,17,3,3,80,0,18,1,2,4,4,2,4
31,Yes,Travel_Rarely,996,Sales,1,3,Medical,1,940,3,Female,50,3,3,Manufacturing Director,1,Divorced,9184,12876,7,Y,No,24,3,2,80,1,13,5,4,11,4,2,3
43,No,Travel_Frequently,919,Research & Development,20,3,Medical,1,941,2,Female,51,3,1,Manufacturing Director,2,Married,5323,25331,3,Y,No,20,3,2,80,0,22,3,3,5,5,2,0
21,No,Travel_Rarely,952,Sales,19,3,Medical,1,942,3,Male,74,3,1,Sales Representative,1,Divorced,4360,6406,2,Y,No,12,3,2,80,1,0,2,4,0,0,0,0
42,No,Travel_Rarely,809,Research & Development,1,2,Other,1,943,2,Female,69,4,5,Sales Executive,4,Married,16068,15165,5,Y,No,21,3,3,80,0,26,2,3,8,4,4,5
59,No,Travel_Rarely,420,Sales,28,3,Life Sciences,1,944,1,Male,51,3,2,Research Director,2,Married,10288,13791,3,Y,Yes,19,3,3,80,2,38,2,4,4,2,2,1
42,No,Travel_Rarely,278,Research & Development,21,4,Medical,1,945,1,Male,59,3,3,Human Resources,1,Divorced,11126,15144,0,Y,No,23,4,4,80,3,25,4,3,13,1,0,2
35,No,Travel_Frequently,996,Research & Development,22,2,Technical Degree,1,946,2,Male,91,2,2,Manager,1,Married,6819,9649,2,Y,No,16,3,2,80,0,14,6,2,5,2,2,4
57,No,Travel_Rarely,318,Research & Development,2,3,Medical,1,947,1,Female,74,3,3,Manufacturing Director,4,Married,13277,5877,9,Y,No,24,3,4,80,0,38,4,2,10,2,2,5
25,Yes,Non-Travel,888,Research & Development,15,5,Life Sciences,1,948,3,Female,64,4,2,Manager,4,Married,8077,21906,0,Y,No,13,4,1,80,0,6,3,4,6,3,2,5
56,No,Travel_Rarely,591,Research & Development,14,3,Medical,1,949,4,Male,71,2,1,Sales Representative,3,Single,6033,7651,5,Y,No,19,3,1,80,1,40,6,3,6,4,3,3
57,No,Travel_Frequently,160,Sales,19,3,Life Sciences,1,950,1,Female,34,3,1,Manager,3,Married,7386,14818,7,Y,Yes,19,3,2,80,0,40,5,2,4,3,3,4
31,No,Travel_Rarely,1177,Sales,11,1,Life Sciences,1,951,4,Female,56,3,2,Sales Executive,2,Divorced,7063,6112,5,Y,Yes,16,4,4,80,1,11,5,1,9,6,1,6
49,Yes,Travel_Rarely,637,Research & Development,15,3,Technical Degree,1,952,1,Male,99,2,4,Healthcare Representative,2,Married,14091,6565,4,Y,No,23,4,3,80,0,31,6,3,3,3,2,1
55,No,Travel_Rarely,947,Sales,6,1,Medical,1,953,3,Male,91,3,1,Research Director,4,Divorced,7802,23290,5,Y,Yes,20,3,4,80,0,35,2,4,5,3,2,5
50,No,Travel_Rarely,1087,Sales,20,5,Human Resources,1,954,1,Female,61,3,2,Research Director,2,Single,10764,23807,2,Y,No,16,3,1,80,0,29,0,3,2,2,1,2
40,No,Travel_Rarely,164,Human Resources,9,4,Marketing,1,955,1,Female,37,4,1,Human Resources,3,Married,6361,6977,0,Y,No,18,3,4,80,1,22,5,3,5,3,3,3
32,No,Non-Travel,685,Human Resources,5,4,Medical,1,956,2,Male,47,3,4,Manufacturing Director,4,Divorced,12855,21062,9,Y,No,18,3,1,80,0,11,2,4,11,8,0,6
50,No,Travel_Rarely,270,Research & Development,20,4,Life Sciences,1,957,4,Male,44,3,3,Manager,1,Single,11288,10775,2,Y,No,16,3,1,80,1,32,3,3,6,6,0,5
42,No,Travel_Rarely,1396,Research & Development,2,3,Medical,1,958,4,Male,55,3,2,Sales Representative,4,Single,8565,23325,5,Y,Yes,17,3,4,80,0,26,2,4,2,2,0,2
34,No,Travel_Rarely,634,Research & Development,6,3,Life Sciences,1,959,3,Male,82,1,1,Healthcare Representative,2,Married,6367,25713,3,Y,No,14,3,3,80,0,19,1,3,6,4,0,2
50,No,Travel_Rarely,792,Sales,26,4,Technical Degree,1,960,3,Female,73,3,1,Research Director,3,Married,6524,12188,0,Y,No,11,3,1,80,0,33,2,4,7,6,2,7
19,No,Travel_Rarely,1450,Research & Development,18,5,Life Sciences,1,961,4,Male,61,3,2,Laboratory Technician,3,Single,5871,2841,9,Y,No,14,3,4,80,1,4,5,2,4,4,0,3
31,No,Travel_Frequently,207,Research & Development,28,3,Life Sciences,1,962,2,Female,57,2,2,Research Director,1,Divorced,6244,12567,6,Y,No,18,3,1,80,1,14,6,3,8,7,5,3
57,No,Non-Travel,1285,Human Resources,29,4,Medical,1,963,2,Male,68,4,1,Healthcare Representative,1,Divorced,7530,6038,1,Y,Yes,22,3,2,80,2,40,5,3,13,10,2,4
57,No,Travel_Rarely,913,Sales,23,3,Life Sciences,1,964,4,Male,61,2,5,Sales Executive,4,Married,17317,3804,9,Y,No,23,4,3,80,0,40,0,2,7,3,1,5
56,No,Travel_Rarely,1104,Research & Development,19,3,Life Sciences,1,965,1,Male,47,3,2,Manager,3,Married,9023,10921,6,Y,No,18,3,2,80,0,40,3,3,7,5,0,2
23,No,Travel_Rarely,551,Sales,9,3,Medical,1,966,4,Female,99,3,3,Research Scientist,1,Divorced,10220,6349,3,Y,No,24,4,1,80,0,8,6,3,5,3,2,2
23,No,Travel_Rarely,1329,Sales,27,2,Life Sciences,1,967,1,Male,40,1,1,Sales Representative,1,Married,4062,11655,4,Y,No,12,4,3,80,0,3,6,2,3,3,0,3
20,No,Travel_Rarely,689,Sales,21,1,Life Sciences,1,968,4,Female,61,3,1,Human Resources,4,Single,4052,16906,1,Y,Yes,17,3,4,80,0,2,6,3,2,1,2,2
24,No,Travel_Rarely,1139,Human Resources,24,2,Life Sciences,1,969,1,Male,49,3,2,Laboratory Technician,4,Single,6966,16879,4,Y,Yes,23,3,4,80,0,4,3,4,4,2,3,2
25,Yes,Travel_Rarely,426,Research & Development,27,3,Medical,1,970,2,Male,69,3,2,Manufacturing Director,3,Single,6779,6946,0,Y,No,11,3,3,80,0,7,0,3,3,3,3,3
59,No,Travel_Rarely,707,Research & Development,6,3,Medical,1,971,4,Male,37,3,2,Manufacturing Director,2,Single,9968,12359,4,Y,No,12,4,2,80,1,38,3,3,8,5,1,5
32,No,Travel_Frequently,758,Research & Development,14,3,Medical,1,972,3,Male,64,2,4,Manufacturing Director,2,Single,13541,25502,4,Y,No,24,3,2,80,2,15,2,1,6,5,1,4
46,No,Travel_Rarely,101,Research & Development,28,5,Medical,1,973,1,Female,98,4,2,Laboratory Technician,3,Married,7826,8657,8,Y,Yes,18,3,3,80,0,29,3,2,8,4,2,2
50,No,Travel_Rarely,1133,Sales,26,3,Life Sciences,1,974,2,Male,50,3,1,Healthcare Representative,2,Single,6950,17989,6,Y,Yes,21,3,4,80,1,32,2,3,6,2,1,0
47,No,Travel_Rarely,533,Sales,24,3,Human Resources,1,975,3,Female,53,2,4,Human Resources,3,Single,13957,19956,1,Y,No,20,3,3,80,2,27,3,4,6,2,2,6
56,No,Travel_Rarely,224,Research & Development,29,2,Life Sciences,1,976,2,Male,46,4,2,Research Director,3,Married,9663,15266,8,Y,No,23,3,2,80,0,36,5,4,6,5,1,6
44,No,Non-Travel,1204,Research & Development,13,1,Medical,1,977,1,Male,47,3,1,Research Scientist,1,Single,6777,8240,4,Y,No,23,3,1,80,2,25,2,3,13,0,1,6
53,Yes,Travel_Frequently,584,Research & Development,11,4,Technical Degree,1,978,4,Male,41,2,1,Human Resources,2,Divorced,6839,23350,4,Y,No,14,3,4,80,3,36,2,3,3,3,0,3
46,No,Travel_Frequently,751,Sales,12,3,Marketing,1,979,2,Male,45,3,3,Research Scientist,3,Single,11624,11585,1,Y,Yes,24,3,3,80,2,29,5,3,8,4,2,2
55,No,Travel_Rarely,1273,Sales,19,4,Life Sciences,1,980,4,Female,33,3,3,Sales Representative,2,Divorced,12532,17776,7,Y,Yes,13,3,1,80,1,35,0,3,3,3,3,3
50,No,Travel_Frequently,899,Sales,19,2,Life Sciences,1,981,4,Female,63,2,1,Healthcare Representative,2,Divorced,6156,18640,8,Y,No,24,4,2,80,1,33,0,3,10,2,0,4
54,No,Travel_Rarely,972,Research & Development,21,3,Medical,1,982,2,Male,75,3,1,Sales Representative,4,Married,7119,2127,6,Y,No,12,3,4,80,1,34,5,3,9,3,2,4
44,Yes,Travel_Frequently,1463,Human Resources,27,2,Life Sciences,1,983,2,Male,60,4,3,Healthcare Representative,2,Married,10879,11574,9,Y,No,21,3,3,80,0,25,4,1,8,1,1,2
50,No,Travel_Rarely,228,Research & Development,26,2,Marketing,1,984,2,Female,54,2,4,Manager,3,Divorced,13953,13920,1,Y,No,16,4,2,80,2,32,0,4,5,1,3,1
21,No,Non-Travel,537,Research & Development,19,1,Medical,1,985,4,Female,53,3,2,Research Director,1,Single,6482,16392,7,Y,No,14,3,3,80,0,3,2,2,3,3,3,3
39,No,Non-Travel,850,Research & Development,24,2,Medical,1,986,3,Female,94,3,4,Sales Executive,2,Divorced,13556,16917,3,Y,Yes,13,3,3,80,2,20,6,3,9,4,0,9
19,No,Travel_Frequently,600,Research & Development,26,3,Life Sciences,1,987,1,Male,54,3,2,Sales Executive,3,Married,6645,25251,1,Y,Yes,13,3,4,80,0,2,2,4,2,2,1,2
27,No,Travel_Rarely,1181,Sales,13,2,Medical,1,988,3,Male,57,4,1,Healthcare Representative,4,Married,5035,26238,5,Y,No,20,3,2,80,0,12,3,3,12,4,3,2
22,Yes,Travel_Rarely,1321,Research & Development,28,5,Medical,1,989,4,Female,65,3,1,Sales Executive,2,Married,4305,4205,5,Y,No,13,3,2,80,1,1,3,2,1,1,1,1
27,No,Travel_Frequently,310,Research & Development,14,3,Marketing,1,990,2,Female,35,2,1,Laboratory Technician,1,Married,3436,10513,1,Y,No,22,4,1,80,1,10,4,2,5,4,2,3
50,Yes,Travel_Rarely,1001,Sales,24,2,Life Sciences,1,991,2,Male,95,3,2,Human Resources,2,Married,9085,12548,0,Y,No,18,3,2,80,0,30,2,3,7,6,0,6
55,Yes,Travel_Frequently,144,Research & Development,18,2,Life Sciences,1,992,1,Female,96,2,4,Sales Representative,3,Married,14510,6379,1,Y,No,19,3,2,80,1,39,4,2,5,5,1,4
30,No,Travel_Rarely,1220,Research & Development,12,3,Life Sciences,1,993,1,Female,77,3,1,Manager,2,Married,5154,10067,2,Y,Yes,19,3,4,80,0,9,2,3,8,1,1,5
48,No,Travel_Rarely,1402,Research & Development,4,1,Life Sciences,1,994,3,Male,99,1,2,Research Director,2,Single,8425,13305,1,Y,No,15,3,1,80,1,29,0,3,6,1,3,6
53,No,Non-Travel,634,Human Resources,10,4,Medical,1,995,3,Male,96,3,1,Research Director,4,Married,5843,14148,1,Y,No,11,3,4,80,0,35,3,3,6,6,1,6
